0.2025,0.01492,-5.907e-06,1.188e-06,403.138,1000.69,1
0.2049,0.01492,-2.679e-06,8.699e-06,403.61,1000.69,1
0.2074,0.01493,-1.548e-06,1.012e-05,403.88,1000.69,1
0.01235,0.01742,3.166e-06,1.309e-05,402.79,1000.68,1
0.01482,0.0174,9.537e-06,8.746e-06,401.374,1000.68,1
0.01731,0.01739,1.976e-05,-7.755e-06,403.71,1000.68,1
0.01981,0.01737,4.529e-05,-2.842e-05,400.789,1000.68,1
0.02231,0.01735,7.954e-05,-5.205e-05,404.062,1000.68,1
0.02483,0.01733,0.0001269,-7.141e-05,401.268,1000.68,1
0.02736,0.01731,0.0001793,-9.113e-05,403.551,1000.68,1
0.0299,0.01729,0.0002491,-0.000105,403.852,1000.68,1
0.03245,0.01728,0.0003208,-0.0001216,400.612,1000.68,1
0.03501,0.01727,0.0004044,-0.0001309,406.913,1000.68,1
0.03757,0.01726,0.0005028,-0.0001433,404.018,1000.68,1
0.04014,0.01726,0.0005896,-0.0001493,401.34,1000.68,1
0.0427,0.01725,0.0006858,-0.0001498,404.139,1000.68,1
0.04527,0.01726,0.0007788,-0.0001455,403.524,1000.68,1
0.04784,0.01726,0.0008737,-0.0001424,405.578,1000.68,1
0.0504,0.01726,0.0009669,-0.0001433,404.36,1000.68,1
0.05296,0.01727,0.001051,-0.0001431,402.801,1000.68,1
0.05551,0.01728,0.001143,-0.0001387,400.651,1000.68,1
0.05805,0.0173,0.001217,-0.0001238,403.411,1000.68,1
0.06059,0.01732,0.001291,-9.927e-05,401.784,1000.68,1
0.06311,0.01733,0.001351,-9.544e-05,405.005,1000.68,1
0.06563,0.01735,0.00139,-6.903e-05,396.266,1000.68,1
0.06813,0.01737,0.001419,-7.1e-05,404.524,1000.68,1
0.07061,0.0174,0.001454,-3.661e-05,399.016,1000.68,1
0.07309,0.01742,0.00145,-1.895e-05,402.253,1000.68,1
0.07554,0.01744,0.001456,-1.543e-05,398.874,1000.68,1
0.07799,0.01747,0.001441,1.609e-05,401.668,1000.68,1
0.08042,0.01749,0.001417,3.273e-05,398.342,1000.68,1
0.08284,0.01751,0.001388,6.137e-05,402.306,1000.68,1
0.08524,0.01754,0.001333,8.817e-05,397.309,1000.68,1
0.08763,0.01756,0.001271,0.0001009,402.575,1000.68,1
0.09,0.01758,0.001189,0.0001308,397.773,1000.67,1
0.09237,0.0176,0.00109,0.0001618,398.552,1000.67,1
0.09473,0.01761,0.0009702,0.0001688,395.087,1000.67,1
0.09707,0.01763,0.0008461,0.0002011,397.93,1000.67,1
0.09941,0.01764,0.0007048,0.0002248,394.904,1000.67,1
0.1017,0.01765,0.0005614,0.0002363,397.931,1000.67,1
0.1041,0.01766,0.0004062,0.0002556,391.055,1000.67,1
0.1064,0.01766,0.000243,0.0002708,397.452,1000.67,1
0.1087,0.01766,8.994e-05,0.0002723,393.269,1000.67,1
0.111,0.01766,-8.666e-05,0.0002723,393.271,1000.67,1
0.1134,0.01766,-0.0002398,0.0002707,397.451,1000.67,1
0.1157,0.01766,-0.0004032,0.0002553,391.037,1000.67,1
0.118,0.01765,-0.0005589,0.0002359,397.922,1000.67,1
0.1203,0.01764,-0.0007026,0.0002241,394.884,1000.67,1
0.1227,0.01763,-0.0008443,0.0002003,397.906,1000.67,1
0.125,0.01761,-0.0009688,0.0001678,395.069,1000.67,1
0.1274,0.0176,-0.001089,0.0001607,398.52,1000.67,1
0.1297,0.01758,-0.001187,0.0001298,397.749,1000.67,1
0.1321,0.01756,-0.001269,9.986e-05,402.531,1000.68,1
0.1345,0.01754,-0.001331,8.729e-05,397.264,1000.68,1
0.1369,0.01751,-0.001386,6.068e-05,402.237,1000.68,1
0.1393,0.01749,-0.001415,3.224e-05,398.265,1000.68,1
0.1418,0.01747,-0.001439,1.571e-05,401.59,1000.68,1
0.1442,0.01744,-0.001454,-1.593e-05,398.788,1000.68,1
0.1467,0.01742,-0.001449,-1.979e-05,402.184,1000.68,1
0.1491,0.0174,-0.001454,-3.805e-05,398.954,1000.68,1
0.1516,0.01737,-0.00142,-7.325e-05,404.476,1000.68,1
0.1541,0.01735,-0.001391,-7.19e-05,396.238,1000.68,1
0.1566,0.01733,-0.001353,-9.86e-05,404.985,1000.68,1
0.1592,0.01732,-0.001293,-0.0001027,401.805,1000.68,1
0.1617,0.0173,-0.001219,-0.0001273,403.433,1000.68,1
0.1642,0.01728,-0.001145,-0.000142,400.7,1000.68,1
0.1668,0.01727,-0.001055,-0.0001463,402.812,1000.68,1
0.1694,0.01726,-0.0009707,-0.0001462,404.445,1000.68,1
0.1719,0.01726,-0.0008773,-0.0001448,405.621,1000.68,1
0.1745,0.01726,-0.0007819,-0.0001471,403.594,1000.68,1
0.1771,0.01725,-0.0006883,-0.0001506,404.172,1000.68,1
0.1796,0.01726,-0.0005916,-0.0001494,401.402,1000.68,1
0.1822,0.01726,-0.0005047,-0.0001427,404.026,1000.68,1
0.1847,0.01727,-0.0004061,-0.0001299,406.966,1000.68,1
0.1873,0.01728,-0.0003221,-0.0001206,400.665,1000.68,1
0.1898,0.01729,-0.0002498,-0.0001042,403.905,1000.68,1
0.1924,0.01731,-0.0001796,-9.068e-05,403.623,1000.68,1
0.1949,0.01733,-0.0001267,-7.133e-05,401.333,1000.68,1
0.1974,0.01735,-7.887e-05,-5.228e-05,404.15,1000.68,1
0.1999,0.01737,-4.432e-05,-2.886e-05,400.856,1000.68,1
0.2024,0.01739,-1.876e-05,-8.178e-06,403.788,1000.68,1
0.2049,0.0174,-8.543e-06,8.481e-06,401.45,1000.68,1
0.2074,0.01742,-2.393e-06,1.313e-05,402.866,1000.68,1
0.01235,0.0199,5.343e-06,1.08e-05,398.972,1000.68,1
0.01483,0.01988,1.607e-05,-4.789e-06,398.084,1000.68,1
0.01733,0.01985,3.799e-05,-3.085e-05,397.591,1000.68,1
0.01984,0.01981,7.487e-05,-6.416e-05,400.633,1000.68,1
0.02236,0.01978,0.0001252,-0.000102,397.287,1000.68,1
0.0249,0.01975,0.0001867,-0.0001306,400.443,1000.68,1
0.02745,0.01972,0.0002613,-0.00016,398.635,1000.68,1
0.03001,0.0197,0.0003452,-0.000183,398.791,1000.68,1
0.03258,0.01967,0.0004469,-0.0002161,402.164,1000.68,1
0.03516,0.01966,0.0005543,-0.0002308,395.095,1000.68,1
0.03774,0.01965,0.0006617,-0.0002454,400.139,1000.68,1
0.04033,0.01964,0.0007839,-0.0002513,401.145,1000.68,1
0.04292,0.01964,0.0009022,-0.0002526,400.684,1000.68,1
0.04551,0.01964,0.00102,-0.0002563,397.554,1000.68,1
0.0481,0.01964,0.001136,-0.0002466,399.201,1000.68,1
0.05069,0.01965,0.001241,-0.0002433,396.542,1000.68,1
0.05327,0.01967,0.00136,-0.0002239,403.18,1000.68,1
0.05584,0.01969,0.001464,-0.0002143,401.778,1000.68,1
0.0584,0.01971,0.001572,-0.0001988,400.01,1000.68,1
0.06095,0.01974,0.001642,-0.0001683,398.193,1000.68,1
0.06349,0.01977,0.001721,-0.0001465,400.568,1000.68,1
0.06601,0.01981,0.001775,-9.72e-05,397.508,1000.68,1
0.06852,0.01984,0.001806,-6.066e-05,404.364,1000.68,1
0.07101,0.01988,0.001842,-6.176e-05,393.268,1000.68,1
0.07348,0.01991,0.001836,-1.812e-05,398.766,1000.67,1
0.07593,0.01995,0.001845,1.485e-05,401.464,1000.67,1
0.07837,0.02,0.001829,4.198e-05,392.075,1000.67,1
0.08079,0.02004,0.001794,8.211e-05,402.052,1000.67,1
0.08319,0.02008,0.001754,0.0001152,390.802,1000.67,1
0.08557,0.02012,0.00168,0.0001603,397.321,1000.67,1
0.08794,0.02015,0.001591,0.0002093,392.65,1000.67,1
0.09029,0.02019,0.001488,0.0002476,395.385,1000.67,1
0.09263,0.02022,0.001346,0.0002899,391.801,1000.67,1
0.09496,0.02025,0.001203,0.0003435,400.821,1000.67,1
0.09727,0.02027,0.001051,0.0003823,392.616,1000.67,1
0.09958,0.02029,0.0008643,0.0004192,395.405,1000.67,1
0.1019,0.02031,0.000686,0.0004551,397.347,1000.67,1
0.1042,0.02032,0.0004974,0.0004672,397.019,1000.67,1
0.1065,0.02033,0.0002981,0.0004851,395.364,1000.67,1
0.1087,0.02034,9.535e-05,0.0004878,397.05,1000.67,1
0.111,0.02034,-9.21e-05,0.0004878,397.05,1000.67,1
0.1133,0.02033,-0.0002949,0.0004849,395.354,1000.67,1
0.1156,0.02032,-0.0004945,0.0004668,397.016,1000.67,1
0.1179,0.02031,-0.0006835,0.0004545,397.337,1000.67,1
0.1202,0.02029,-0.0008622,0.0004185,395.403,1000.67,1
0.1225,0.02027,-0.001049,0.0003815,392.605,1000.67,1
0.1248,0.02025,-0.001202,0.0003426,400.814,1000.67,1
0.1271,0.02022,-0.001345,0.0002889,391.785,1000.67,1
0.1295,0.02019,-0.001486,0.0002465,395.356,1000.67,1
0.1318,0.02015,-0.001589,0.0002082,392.615,1000.67,1
0.1342,0.02012,-0.001679,0.0001593,397.273,1000.67,1
0.1366,0.02008,-0.001752,0.0001144,390.738,1000.67,1
0.139,0.02004,-0.001792,8.148e-05,402,1000.67,1
0.1414,0.02,-0.001827,4.148e-05,391.998,1000.67,1
0.1438,0.01995,-0.001843,1.427e-05,401.404,1000.67,1
0.1463,0.01991,-0.001835,-1.899e-05,398.713,1000.67,1
0.1487,0.01988,-0.001843,-6.338e-05,393.227,1000.68,1
0.1512,0.01984,-0.001808,-6.336e-05,404.328,1000.68,1
0.1537,0.01981,-0.001776,-0.0001004,397.512,1000.68,1
0.1563,0.01977,-0.001722,-0.0001495,400.582,1000.68,1
0.1588,0.01974,-0.001644,-0.0001712,398.227,1000.68,1
0.1614,0.01971,-0.001575,-0.0002019,400.05,1000.68,1
0.1639,0.01969,-0.001466,-0.0002179,401.765,1000.68,1
0.1665,0.01967,-0.001363,-0.0002277,403.211,1000.68,1
0.1691,0.01965,-0.001244,-0.0002465,396.538,1000.68,1
0.1716,0.01964,-0.001139,-0.000249,399.241,1000.68,1
0.1742,0.01964,-0.001022,-0.0002578,397.588,1000.68,1
0.1768,0.01964,-0.0009041,-0.0002532,400.695,1000.68,1
0.1794,0.01964,-0.0007853,-0.000251,401.155,1000.68,1
0.182,0.01965,-0.0006631,-0.0002445,400.145,1000.68,1
0.1846,0.01966,-0.000556,-0.0002295,395.1,1000.68,1
0.1872,0.01967,-0.0004484,-0.0002148,402.16,1000.68,1
0.1897,0.0197,-0.0003464,-0.0001819,398.809,1000.68,1
0.1923,0.01972,-0.0002621,-0.0001592,398.657,1000.68,1
0.1949,0.01975,-0.000187,-0.0001302,400.488,1000.68,1
0.1974,0.01978,-0.000125,-0.0001018,397.33,1000.68,1
0.1999,0.01981,-7.427e-05,-6.427e-05,400.694,1000.68,1
0.2024,0.01985,-3.734e-05,-3.097e-05,397.636,1000.68,1
0.2049,0.01988,-1.544e-05,-4.722e-06,398.135,1000.68,1
0.2074,0.0199,-4.853e-06,1.119e-05,399.021,1000.68,1
0.01235,0.02237,7.346e-06,1.047e-06,397.08,1000.67,1
0.01484,0.02234,2.245e-05,-2.027e-05,396.73,1000.67,1
0.01735,0.0223,6.068e-05,-6.616e-05,399.981,1000.67,1
0.01987,0.02225,0.0001058,-0.0001128,393.598,1000.67,1
0.02241,0.0222,0.0001712,-0.00016,401.535,1000.67,1
0.02496,0.02215,0.0002489,-0.0002041,394.608,1000.67,1
0.02753,0.02211,0.00034,-0.0002456,400.659,1000.67,1
0.03011,0.02208,0.0004488,-0.0002833,395.735,1000.67,1
0.0327,0.02205,0.0005653,-0.0003173,398.964,1000.67,1
0.0353,0.02203,0.0006973,-0.0003462,400.857,1000.67,1
0.03791,0.02201,0.0008316,-0.0003601,399.124,1000.67,1
0.04052,0.022,0.0009729,-0.0003683,396.971,1000.67,1
0.04314,0.022,0.001104,-0.0003739,396.851,1000.67,1
0.04575,0.022,0.001251,-0.0003653,402.645,1000.67,1
0.04836,0.02201,0.001385,-0.0003606,396.817,1000.67,1
0.05097,0.02202,0.001527,-0.0003459,403.168,1000.67,1
0.05356,0.02205,0.001666,-0.0003328,392.807,1000.67,1
0.05615,0.02208,0.001768,-0.0003123,395.235,1000.67,1
0.05873,0.02211,0.001899,-0.0002865,400.47,1000.67,1
0.0613,0.02215,0.001984,-0.0002596,392.274,1000.67,1
0.06385,0.0222,0.002098,-0.0001826,402.098,1000.67,1
0.06638,0.02225,0.002154,-0.0001098,396.677,1000.67,1
0.06889,0.0223,0.002132,-7.659e-05,391.163,1000.67,1
0.07138,0.02236,0.002198,-5.859e-05,404.744,1000.67,1
0.07385,0.02242,0.002217,-7.952e-06,389.565,1000.67,1
0.0763,0.02248,0.002197,3.692e-05,396.233,1000.67,1
0.07873,0.02254,0.00219,8.417e-05,395.826,1000.67,1
0.08114,0.0226,0.002138,0.0001524,391.387,1000.67,1
0.08352,0.02266,0.002078,0.0002089,400.473,1000.67,1
0.08589,0.02272,0.002001,0.0002687,392.166,1000.67,1
0.08824,0.02277,0.001881,0.0003374,395.6,1000.67,1
0.09056,0.02282,0.001753,0.0004115,395.352,1000.67,1
0.09288,0.02287,0.001608,0.0004739,394.72,1000.67,1
0.09517,0.02291,0.001427,0.000537,387.398,1000.67,1
0.09746,0.02295,0.001227,0.0005805,392.942,1000.67,1
0.09973,0.02298,0.001039,0.0006304,392.585,1000.66,1
0.102,0.02301,0.0008087,0.0006699,384.253,1000.66,1
0.1043,0.02303,0.0005874,0.0007024,391.462,1000.66,1
0.1065,0.02304,0.0003601,0.0007237,386.692,1000.66,1
0.1088,0.02304,0.00012,0.0007352,388.538,1000.66,1
0.111,0.02304,-0.000117,0.0007351,388.531,1000.66,1
0.1133,0.02304,-0.0003572,0.0007234,386.696,1000.66,1
0.1155,0.02303,-0.0005847,0.0007019,391.461,1000.66,1
0.1178,0.02301,-0.0008063,0.0006693,384.251,1000.66,1
0.12,0.02298,-0.001037,0.0006296,392.573,1000.66,1
0.1223,0.02295,-0.001225,0.0005796,392.933,1000.67,1
0.1246,0.02291,-0.001426,0.000536,387.384,1000.67,1
0.1269,0.02287,-0.001607,0.0004728,394.701,1000.67,1
0.1292,0.02282,-0.001752,0.0004104,395.332,1000.67,1
0.1315,0.02277,-0.001879,0.0003363,395.575,1000.67,1
0.1339,0.02272,-0.001999,0.0002677,392.119,1000.67,1
0.1362,0.02266,-0.002076,0.000208,400.428,1000.67,1
0.1386,0.0226,-0.002135,0.0001517,391.325,1000.67,1
0.141,0.02254,-0.002188,8.366e-05,395.775,1000.67,1
0.1435,0.02248,-0.002195,3.638e-05,396.181,1000.67,1
0.1459,0.02242,-0.002216,-8.674e-06,389.543,1000.67,1
0.1484,0.02236,-0.002199,-5.994e-05,404.723,1000.67,1
0.1509,0.0223,-0.002134,-7.878e-05,391.209,1000.67,1
0.1534,0.02225,-0.002155,-0.0001123,396.792,1000.67,1
0.1559,0.0222,-0.002099,-0.0001852,402.118,1000.67,1
0.1585,0.02215,-0.001986,-0.0002621,392.305,1000.67,1
0.161,0.02211,-0.001902,-0.0002894,400.487,1000.67,1
0.1636,0.02208,-0.001771,-0.0003159,395.269,1000.67,1
0.1662,0.02205,-0.001669,-0.0003365,392.856,1000.67,1
0.1688,0.02202,-0.001529,-0.0003492,403.175,1000.67,1
0.1714,0.02201,-0.001388,-0.000363,396.831,1000.67,1
0.174,0.022,-0.001252,-0.0003666,402.633,1000.67,1
0.1766,0.022,-0.001105,-0.000374,396.841,1000.67,1
0.1792,0.022,-0.0009736,-0.0003675,396.934,1000.67,1
0.1818,0.02201,-0.0008325,-0.0003586,399.074,1000.67,1
0.1844,0.02203,-0.0006988,-0.0003444,400.81,1000.67,1
0.187,0.02205,-0.0005669,-0.0003155,398.941,1000.67,1
0.1896,0.02208,-0.0004502,-0.0002817,395.71,1000.67,1
0.1922,0.02211,-0.0003411,-0.0002444,400.652,1000.67,1
0.1948,0.02215,-0.0002495,-0.0002032,394.615,1000.67,1
0.1973,0.0222,-0.0001714,-0.0001594,401.543,1000.67,1
0.1999,0.02225,-0.0001057,-0.0001124,393.611,1000.67,1
0.2024,0.0223,-6.046e-05,-6.579e-05,399.995,1000.67,1
0.2049,0.02234,-2.227e-05,-1.967e-05,396.76,1000.67,1
0.2074,0.02237,-7.185e-06,1.909e-06,397.107,1000.67,1
0.01235,0.02484,1.026e-05,-1.098e-05,394.876,1000.67,1
0.01485,0.02479,3.294e-05,-5.339e-05,391.473,1000.67,1
0.01737,0.02473,7.693e-05,-0.0001127,393.074,1000.67,1
0.01991,0.02467,0.0001373,-0.0001758,395.837,1000.67,1
0.02246,0.0246,0.0002154,-0.0002397,392.066,1000.67,1
0.02503,0.02454,0.0003073,-0.0002974,394.824,1000.67,1
0.02762,0.02449,0.0004181,-0.0003495,393.855,1000.67,1
0.03022,0.02444,0.0005493,-0.0004046,396.371,1000.67,1
